Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 378.8476459980011 ,seconds
------
The SC has, 2025 , nodes and,  16225 edges.
Part_0476 , 0.0 , 10.0 , 0.0
Part_0477 , 0.0 , 10.0 , 0.0
Part_0478 , 0.0 , 10.0 , 0.0
Part_0479 , 0.0 , 10.0 , 0.0
Part_0480 , 0.0 , 10.0 , 0.0
Part_0481 , 0.0 , 10.0 , 0.0
Part_0482 , 0.0 , 10.0 , 0.0
Part_0483 , 0.0 , 10.0 , 0.0
Part_0484 , 0.0 , 10.0 , 0.0
Part_0485 , 0.0 , 10.0 , 0.0
Part_0486 , 0.0 , 10.0 , 0.0
Part_0487 , 0.0 , 10.0 , 0.0
Part_0488 , 0.0 , 10.0 , 0.9
Part_0489 , 0.0 , 10.0 , 0.0
Part_0490 , 0.0 , 10.0 , 0.0
Part_0491 , 0.0 , 10.0 , 0.0
Part_0492 , 0.0 , 10.0 , 0.0
Part_0493 , 0.0 , 10.0 , 0.0
Part_0494 , 0.0 , 10.0 , 0.0
Part_0495 , 0.0 , 10.0 , 0.0
Part_0496 , 0.0 , 10.0 , 0.0
Part_0497 , 0.0 , 10.0 , 0.0
Part_0498 , 0.0 , 10.0 , 0.0
Part_0499 , 0.0 , 10.0 , 0.0
Part_0500 , 0.0 , 10.0 , 0.0
Part_0501 , 0.0 , 10.0 , 0.0
Part_0502 , 0.0 , 10.0 , 0.0
Part_0503 , 0.0 , 10.0 , 0.0
Part_0504 , 0.0 , 10.0 , 0.0
Part_0505 , 0.0 , 10.0 , 0.0
Part_0506 , 0.0 , 10.0 , 0.0
Part_0507 , 0.0 , 10.0 , 0.0
Part_0508 , 0.0 , 10.0 , 0.0
Part_0509 , 0.0 , 10.0 , 0.99
Part_0510 , 0.0 , 10.0 , 0.84
Part_0511 , 0.0 , 10.0 , 0.0
Part_0512 , 0.0 , 10.0 , 0.0
Part_0513 , 0.0 , 10.0 , 0.0
Part_0514 , 0.0 , 10.0 , 0.0
Part_0515 , 0.0 , 10.0 , 0.0
Part_0516 , 0.0 , 10.0 , 0.0
Part_0517 , 0.0 , 10.0 , 0.0
Part_0518 , 0.0 , 10.0 , 0.0
Part_0519 , 0.0 , 10.0 , 0.0
Part_0520 , 0.0 , 10.0 , 0.0
Part_0521 , 0.0 , 10.0 , 0.0
Part_0522 , 0.0 , 10.0 , 0.84
Part_0523 , 0.0 , 10.0 , 0.0
Part_0524 , 0.0 , 10.0 , -0.0
Part_0525 , 0.0 , 10.0 , 0.0
Part_0526 , 0.0 , 10.0 , 0.0
Part_0527 , 0.0 , 10.0 , 0.0
Part_0528 , 0.0 , 10.0 , 0.0
Part_0529 , 0.0 , 10.0 , 0.0
Part_0530 , 0.0 , 10.0 , 0.0
Part_0531 , 0.0 , 10.0 , 0.0
Part_0532 , 0.0 , 10.0 , 0.0
Part_0533 , 0.0 , 10.0 , 0.0
Part_0534 , 0.0 , 10.0 , -0.0
Part_0535 , 0.0 , 10.0 , 0.0
Part_0536 , 0.0 , 10.0 , -0.0
Part_0537 , 0.0 , 10.0 , -0.0
Part_0538 , 0.0 , 10.0 , -0.0
Part_0539 , 0.0 , 10.0 , -0.0
Part_0540 , 0.0 , 10.0 , -0.0
Part_0541 , 0.0 , 10.0 , 0.0
Part_0542 , 0.0 , 10.0 , 0.0
Part_0543 , 0.0 , 10.0 , 0.0
Part_0544 , 0.0 , 10.0 , 0.0
Part_0545 , 0.0 , 10.0 , 0.0
Part_0546 , 0.0 , 10.0 , 0.0
Part_0547 , 0.0 , 10.0 , 0.0
Part_0548 , 0.0 , 10.0 , 0.0
Part_0549 , 0.0 , 10.0 , 0.0
Part_0550 , 0.0 , 10.0 , -0.0
Part_0551 , 0.0 , 10.0 , 0.0
Part_0552 , 0.0 , 10.0 , 2.27
Part_0553 , 0.0 , 10.0 , 0.0
Part_0554 , 0.0 , 10.0 , 0.0
Part_0555 , 0.0 , 10.0 , 0.0
Part_0556 , 0.0 , 10.0 , 0.0
Part_0557 , 0.0 , 10.0 , 0.83
Part_0558 , 0.0 , 10.0 , 0.0
Part_0559 , 0.0 , 10.0 , 0.0
Part_0560 , 0.0 , 10.0 , 0.0
Part_0561 , 0.0 , 10.0 , 0.83
Part_0562 , 0.0 , 10.0 , -0.0
Part_0563 , 0.0 , 10.0 , 0.0
Part_0564 , 0.0 , 10.0 , 0.0
Part_0565 , 0.0 , 10.0 , 0.83
Part_0566 , 0.0 , 10.0 , -0.0
Part_0567 , 0.0 , 10.0 , 0.83
Part_0568 , 0.0 , 10.0 , 0.0
Part_0569 , 0.0 , 10.0 , 0.0
Part_0570 , 0.0 , 10.0 , 0.0
Part_0571 , 0.0 , 10.0 , 0.0
Part_0572 , 0.0 , 10.0 , -0.0
Part_0573 , 0.0 , 10.0 , 0.0
Part_0574 , 0.0 , 10.0 , 0.0
Part_0575 , 0.0 , 10.0 , 0.0
Part_0576 , 0.0 , 10.0 , -0.0
Part_0577 , 0.0 , 10.0 , -0.0
Part_0578 , 0.0 , 10.0 , -0.0
Part_0579 , 0.0 , 10.0 , 0.0
Part_0580 , 0.0 , 10.0 , 0.0
Part_0581 , 0.0 , 10.0 , 0.0
Part_0582 , 0.0 , 10.0 , 0.0
Part_0583 , 0.0 , 10.0 , 0.0
Part_0584 , 0.0 , 10.0 , 0.0
Part_0585 , 0.0 , 10.0 , 0.0
Part_0586 , 0.0 , 10.0 , -0.0
Part_0587 , 0.0 , 10.0 , -0.0
Part_0588 , 0.0 , 10.0 , -0.0
Part_0589 , 0.0 , 10.0 , 2.62
Part_0590 , 0.0 , 10.0 , 0.9
Part_0591 , 0.0 , 10.0 , 0.88
Part_0592 , 0.0 , 10.0 , 0.83
Part_0593 , 0.0 , 10.0 , 0.94
Part_0594 , 0.0 , 10.0 , 0.0
Part_0595 , 0.0 , 10.0 , 0.84
Part_0596 , 0.0 , 10.0 , 0.99
Part_0597 , 0.0 , 10.0 , 0.0
Part_0598 , 0.0 , 10.0 , 0.0
Part_0599 , 0.0 , 10.0 , 0.9
Part_0600 , 0.0 , 10.0 , 2.62
Part_0601 , 0.0 , 10.0 , 0.94
Part_0602 , 0.0 , 10.0 , 0.88
Part_0603 , 0.0 , 10.0 , 0.83
Part_0604 , 0.0 , 10.0 , 0.0
Part_0605 , 0.0 , 10.0 , 0.0
Part_0606 , 0.0 , 10.0 , 0.0
Part_0607 , 0.0 , 10.0 , 0.0
Part_0608 , 0.0 , 10.0 , 0.0
Part_0609 , 0.0 , 10.0 , 0.0
Part_0610 , 0.0 , 10.0 , 0.0
Part_0611 , 0.0 , 10.0 , 0.0
Part_0612 , 0.0 , 10.0 , 0.0
Part_0613 , 0.0 , 10.0 , 0.0
Part_0614 , 0.0 , 10.0 , 0.0
Part_0615 , 0.0 , 10.0 , 0.0
Part_0616 , 0.0 , 10.0 , 0.0
Part_0617 , 0.0 , 10.0 , -0.0
Part_0618 , 0.0 , 10.0 , 0.83
Part_0619 , 0.0 , 10.0 , 0.94
Part_0620 , 0.0 , 10.0 , 0.0
Part_0621 , 0.0 , 10.0 , -0.0
Part_0622 , 0.0 , 10.0 , 0.0
Part_0623 , 0.0 , 10.0 , 0.0
Part_0624 , 0.0 , 10.0 , 0.84
Part_0625 , 0.0 , 10.0 , 0.0
Part_0626 , 0.0 , 10.0 , 0.0
Part_0627 , 0.0 , 10.0 , 0.0
Part_0628 , 0.0 , 10.0 , -0.0
Part_0629 , 0.0 , 10.0 , 0.0
Part_0630 , 0.0 , 10.0 , 0.0
Part_0631 , 0.0 , 10.0 , 0.0
Part_0632 , 0.0 , 10.0 , -0.0
Part_0633 , 0.0 , 10.0 , -0.0
Part_0634 , 0.0 , 10.0 , 0.0
Part_0635 , 0.0 , 10.0 , -0.0
Part_0636 , 0.0 , 10.0 , 0.0
Part_0637 , 0.0 , 10.0 , 0.83
Part_0638 , 0.0 , 10.0 , 0.0
Part_0639 , 0.0 , 10.0 , 0.0
Part_0640 , 0.0 , 10.0 , 0.0
Part_0641 , 0.0 , 10.0 , 0.0
Part_0642 , 0.0 , 10.0 , 0.0
Part_0643 , 0.0 , 10.0 , 0.0
Part_0644 , 0.0 , 10.0 , 0.0
Part_0645 , 0.0 , 10.0 , 0.0
Part_0646 , 0.0 , 10.0 , 0.0
Part_0647 , 0.0 , 10.0 , 0.0
Part_0648 , 0.0 , 10.0 , 0.0
Part_0649 , 0.0 , 10.0 , 0.0
Part_0650 , 0.0 , 10.0 , 0.0
Part_0651 , 0.0 , 10.0 , 0.0
Part_0652 , 0.0 , 10.0 , 0.0
Part_0653 , 0.0 , 10.0 , 0.0
Part_0654 , 0.0 , 10.0 , 0.0
Part_0655 , 0.0 , 10.0 , 0.0
Part_0656 , 0.0 , 10.0 , -0.0
Part_0657 , 0.0 , 10.0 , 0.0
Part_0658 , 0.0 , 10.0 , 0.0
Part_0659 , 0.0 , 10.0 , 0.0
Part_0660 , 0.0 , 10.0 , 0.0
Part_0661 , 0.0 , 10.0 , 0.0
Part_0662 , 0.0 , 10.0 , 0.0
Part_0663 , 0.0 , 10.0 , 0.0
Part_0664 , 0.0 , 10.0 , 0.0
Part_0665 , 0.0 , 10.0 , 0.0
Part_0666 , 0.0 , 10.0 , -0.0
Part_0667 , 0.0 , 10.0 , 0.0
Part_0668 , 0.0 , 10.0 , 0.0
Part_0669 , 0.0 , 10.0 , 0.0
Part_0670 , 0.0 , 10.0 , 0.0
Part_0671 , 0.0 , 10.0 , 0.0
Part_0672 , 0.0 , 10.0 , 0.0
Part_0673 , 0.0 , 10.0 , 0.0
Part_0674 , 0.0 , 10.0 , 0.84
Part_0675 , 0.0 , 10.0 , 0.84
Part_0676 , 0.0 , 10.0 , 0.0
Part_0677 , 0.0 , 10.0 , 0.83
Part_0678 , 0.0 , 10.0 , 0.0
Part_0679 , 0.0 , 10.0 , 0.0
Part_0680 , 0.0 , 10.0 , 0.95
Part_0681 , 0.0 , 10.0 , 0.0
Part_0682 , 0.0 , 10.0 , 0.99
Part_0683 , 0.0 , 10.0 , 0.84
Part_0684 , 0.0 , 10.0 , 0.0
Part_0685 , 0.0 , 10.0 , 0.84
Part_0686 , 0.0 , 10.0 , 0.0
Part_0687 , 0.0 , 10.0 , -0.0
Part_0688 , 0.0 , 10.0 , 0.0
Part_0689 , 0.0 , 10.0 , 2.27
Part_0690 , 0.0 , 10.0 , 0.0
Part_0691 , 0.0 , 10.0 , 0.0
Part_0692 , 0.0 , 10.0 , 0.0
Part_0693 , 0.0 , 10.0 , 0.0
Part_0694 , 0.0 , 10.0 , 0.0
Part_0695 , 0.0 , 10.0 , 0.0
Part_0696 , 0.0 , 10.0 , 0.0
Part_0697 , 0.0 , 10.0 , 0.0
Part_0698 , 0.0 , 10.0 , -0.0
Part_0699 , 0.0 , 10.0 , 0.0
Part_0700 , 0.0 , 10.0 , 0.0
Part_0701 , 0.0 , 10.0 , 0.0
Part_0702 , 0.0 , 10.0 , -0.0
Part_0703 , 0.0 , 10.0 , 0.84
Part_0704 , 0.0 , 10.0 , -0.0
Part_0705 , 0.0 , 10.0 , -0.0
Part_0706 , 0.0 , 10.0 , 0.0
Part_0707 , 0.0 , 10.0 , -0.0
Part_0708 , 0.0 , 10.0 , 0.0
Part_0709 , 0.0 , 10.0 , 0.0
Part_0710 , 0.0 , 10.0 , 0.0
Part_0711 , 0.0 , 10.0 , -0.0
Part_0712 , 0.0 , 10.0 , -0.0
Part_0713 , 0.0 , 10.0 , -0.0
Part_0714 , 0.0 , 10.0 , 0.0
Part_0715 , 0.0 , 10.0 , 0.0
Part_0716 , 0.0 , 10.0 , -0.0
Part_0717 , 0.0 , 10.0 , 0.0
Part_0718 , 0.0 , 10.0 , 0.0
Part_0719 , 0.0 , 10.0 , 0.0
Part_0720 , 0.0 , 10.0 , 0.0
Part_0721 , 0.0 , 10.0 , -0.0
Part_0722 , 0.0 , 10.0 , -0.0
Part_0723 , 0.0 , 10.0 , -0.0
Part_0724 , 0.0 , 10.0 , 0.0
Part_0725 , 0.0 , 10.0 , 0.0
Part_0726 , 0.0 , 10.0 , 2.27
Part_0727 , 0.0 , 10.0 , 0.0
Part_0728 , 0.0 , 10.0 , 0.0
Part_0729 , 0.0 , 10.0 , 0.0
Part_0730 , 0.0 , 10.0 , 0.0
Part_0731 , 0.0 , 10.0 , 0.0
Part_0732 , 0.0 , 10.0 , 0.0
Part_0733 , 0.0 , 10.0 , 0.83
Part_0734 , 0.0 , 10.0 , 0.0
Part_0735 , 0.0 , 10.0 , 0.0
Part_0736 , 0.0 , 10.0 , 0.0
Part_0737 , 0.0 , 10.0 , -0.0
Part_0738 , 0.0 , 10.0 , -0.0
Part_0739 , 0.0 , 10.0 , 0.0
Part_0740 , 0.0 , 10.0 , -0.0
Part_0741 , 0.0 , 10.0 , 0.0
Part_0742 , 0.0 , 10.0 , -0.0
Part_0743 , 0.0 , 10.0 , 0.83
Part_0744 , 0.0 , 10.0 , 0.0
Part_0745 , 0.0 , 10.0 , -0.0
Part_0746 , 0.0 , 10.0 , 0.0
Part_0747 , 0.0 , 10.0 , -0.0
Part_0748 , 0.0 , 10.0 , 0.0
Part_0749 , 0.0 , 10.0 , -0.0
Part_0750 , 0.0 , 10.0 , 0.0
Part_0751 , 0.0 , 10.0 , 0.0
Part_0752 , 0.0 , 10.0 , 0.0
Part_0753 , 0.0 , 10.0 , 0.0
Part_0754 , 0.0 , 10.0 , 0.0
Part_0755 , 0.0 , 10.0 , -0.0
Part_0756 , 0.0 , 10.0 , -0.0
Part_0757 , 0.0 , 10.0 , 0.0
Part_0758 , 0.0 , 10.0 , 0.0
Part_0759 , 0.0 , 10.0 , -0.0
Part_0760 , 0.0 , 10.0 , -0.0
Part_0761 , 0.0 , 10.0 , -0.0
Part_0762 , 0.0 , 10.0 , 0.0
Part_0763 , 0.0 , 10.0 , 0.0
Part_0764 , 0.0 , 10.0 , -0.0
Part_0765 , 0.0 , 10.0 , -0.0
Part_0766 , 0.0 , 10.0 , 0.0
Part_0767 , 0.0 , 10.0 , -0.0
Part_0768 , 0.0 , 10.0 , 0.0
Part_0769 , 0.0 , 10.0 , 0.0
Part_0770 , 0.0 , 10.0 , -0.0
Part_0771 , 0.0 , 10.0 , 0.0
Part_0772 , 0.0 , 10.0 , 0.0
Part_0773 , 0.0 , 10.0 , 0.0
Part_0774 , 0.0 , 10.0 , 0.0
Part_0775 , 0.0 , 10.0 , 0.0
Part_0776 , 0.0 , 10.0 , 0.0
Part_0777 , 0.0 , 10.0 , 0.0
Part_0778 , 0.0 , 10.0 , -0.0
Part_0779 , 0.0 , 10.0 , -0.0
Part_0780 , 0.0 , 10.0 , 0.0
Part_0781 , 0.0 , 10.0 , 0.0
Part_0782 , 0.0 , 10.0 , -0.0
Part_0783 , 0.0 , 10.0 , 0.0
Part_0784 , 0.0 , 10.0 , 0.0
Part_0785 , 0.0 , 10.0 , 0.0
Part_0786 , 0.0 , 10.0 , 0.0
Part_0787 , 0.0 , 10.0 , 0.0
Part_0788 , 0.0 , 10.0 , -0.0
Part_0789 , 0.0 , 10.0 , 0.0
Part_0790 , 0.0 , 10.0 , 0.0
Part_0791 , 0.0 , 10.0 , -0.0
Part_0792 , 0.0 , 10.0 , 0.0
Part_0793 , 0.0 , 10.0 , 0.0
Part_0794 , 0.0 , 10.0 , 0.0
Part_0795 , 0.0 , 10.0 , -0.0
Part_0796 , 0.0 , 10.0 , -0.0
Part_0797 , 0.0 , 10.0 , 0.0
Part_0798 , 0.0 , 10.0 , -0.0
Part_0799 , 0.0 , 10.0 , 0.0
Part_0800 , 0.0 , 10.0 , -0.0
Part_0801 , 0.0 , 10.0 , 0.0
Part_0802 , 0.0 , 10.0 , 0.0
Part_0803 , 0.0 , 10.0 , -0.0
Part_0804 , 0.0 , 10.0 , -0.0
Part_0805 , 0.0 , 10.0 , -0.0
Part_0806 , 0.0 , 10.0 , -0.0
Part_0807 , 0.0 , 10.0 , 0.0
Part_0808 , 0.0 , 10.0 , 0.0
Part_0809 , 0.0 , 10.0 , 0.0
Part_0810 , 0.0 , 10.0 , 0.0
Part_0811 , 0.0 , 10.0 , -0.0
Part_0812 , 0.0 , 10.0 , -0.0
Part_0813 , 0.0 , 10.0 , -0.0
Part_0814 , 0.0 , 10.0 , -0.0
Part_0815 , 0.0 , 10.0 , 0.0
Part_0816 , 0.0 , 10.0 , 0.0
Part_0817 , 0.0 , 10.0 , -0.0
Part_0818 , 0.0 , 10.0 , 0.0
Part_0819 , 0.0 , 10.0 , 0.0
Part_0820 , 0.0 , 10.0 , -0.0
Retail_0001 , 8.01 , 2.0 , 10.0
Retail_0002 , 8.01 , 2.0 , 10.0
Retail_0003 , 8.01 , 2.0 , 10.0
Retail_0004 , 7.99 , 2.0 , 9.98
Retail_0005 , 8.01 , 2.0 , 10.0
Retail_0006 , 8.01 , 2.0 , 10.0
Retail_0007 , 8.01 , 2.0 , 10.0
Retail_0008 , 7.99 , 2.0 , 9.98
Retail_0009 , 8.01 , 2.0 , 10.0
Retail_0010 , 8.01 , 2.0 , 10.0
Retail_0011 , 8.01 , 2.0 , 10.0
Retail_0012 , 8.01 , 2.0 , 10.0
Retail_0013 , 8.01 , 2.0 , 10.0
Retail_0014 , 8.01 , 2.0 , 10.0
Retail_0015 , 8.01 , 2.0 , 10.0
Retail_0016 , 8.01 , 2.0 , 10.0
Retail_0017 , 8.01 , 2.0 , 10.0
Retail_0018 , 8.01 , 2.0 , 10.0
Retail_0019 , 8.01 , 2.0 , 10.0
Retail_0020 , 8.01 , 2.0 , 10.0
Retail_0021 , 8.01 , 2.0 , 10.0
Retail_0022 , 8.01 , 2.0 , 10.0
Retail_0023 , 8.0 , 2.0 , 9.99
Retail_0024 , 8.0 , 2.0 , 9.99
Retail_0025 , 8.01 , 2.0 , 10.0
Retail_0026 , 8.01 , 2.0 , 10.0
Retail_0027 , 8.01 , 2.0 , 10.0
Retail_0028 , 0.0 , 4.01 , 0.0
Retail_0029 , 7.75 , 2.0 , 9.74
Retail_0030 , 8.0 , 2.0 , 9.99
Retail_0031 , 4.91 , 5.1 , 10.0
Retail_0032 , 0.0 , 3.59 , 0.0
Retail_0033 , 0.0 , 4.98 , 0.0
Retail_0034 , 0.0 , 3.94 , 0.0
Retail_0035 , 0.0 , 3.92 , 0.0
Retail_0036 , 0.0 , 5.38 , 0.0
Retail_0037 , 5.99 , 7.71 , 0.0
Retail_0038 , 5.99 , 8.86 , 0.0
Retail_0039 , 5.99 , 7.26 , 0.0
Retail_0040 , 5.99 , 5.88 , 0.0
Retail_0041 , 0.0 , 3.41 , 0.0
Retail_0042 , 0.0 , 4.72 , 0.0
Retail_0043 , 0.0 , 3.95 , 0.0
Retail_0044 , 0.0 , 3.81 , 0.0
Retail_0045 , 0.0 , 4.8 , 0.0
Retail_0046 , 5.99 , 7.26 , 0.0
Retail_0047 , 5.99 , 8.27 , 0.0
Retail_0048 , 5.99 , 8.36 , 0.0
Retail_0049 , 5.99 , 5.72 , 0.0
Retail_0050 , 0.0 , 3.79 , 0.0
Retail_0051 , 0.0 , 5.12 , 0.0
Retail_0052 , 0.0 , 4.28 , 0.0
Retail_0053 , 0.0 , 3.59 , 0.0
Retail_0054 , 0.0 , 5.47 , 0.0
Retail_0055 , 5.99 , 7.9 , 0.0
Retail_0056 , 5.99 , 7.69 , 0.0
Retail_0057 , 5.99 , 8.06 , 0.0
Retail_0058 , 0.0 , 5.45 , 0.0
Retail_0059 , 0.0 , 3.27 , 0.0
Retail_0060 , 0.0 , 3.65 , 0.0
Retail_0061 , 0.0 , 4.14 , 0.0
Retail_0062 , 0.0 , 3.64 , 0.0
Retail_0063 , 0.0 , 5.36 , 0.0
Retail_0064 , 0.0 , 5.52 , 0.0
Retail_0065 , 5.99 , 8.86 , 0.0
Retail_0066 , 5.99 , 8.14 , 0.0
Retail_0067 , 0.0 , 5.36 , 0.0
Retail_0068 , 0.0 , 3.74 , 0.0
Retail_0069 , 0.0 , 4.6 , 0.0
Retail_0070 , 0.0 , 3.66 , 0.0
Retail_0071 , 0.0 , 3.82 , 0.0
Retail_0072 , 0.0 , 4.88 , 0.0
Retail_0073 , 5.99 , 6.95 , 0.0
Retail_0074 , 5.99 , 8.55 , 0.0
Retail_0075 , 5.99 , 8.59 , 0.0
Retail_0076 , 0.0 , 5.36 , 0.0
Retail_0077 , 0.0 , 3.56 , 0.0
Retail_0078 , 0.0 , 4.64 , 0.0
Retail_0079 , 0.0 , 3.72 , 0.0
Retail_0080 , 0.0 , 3.79 , 0.0
Retail_0081 , 0.0 , 5.21 , 0.0
Retail_0082 , 5.99 , 6.98 , 0.0
Retail_0083 , 5.99 , 7.66 , 0.0
Retail_0084 , 5.99 , 8.1 , 0.0
Retail_0085 , 0.0 , 5.26 , 0.0
Retail_0086 , 0.0 , 3.19 , 0.0
Retail_0087 , 0.0 , 4.75 , 0.0
Retail_0088 , 0.0 , 3.7 , 0.0
Retail_0089 , 0.0 , 4.12 , 0.0
Retail_0090 , 5.42 , 5.57 , 0.0
Retail_0091 , 5.99 , 7.18 , 0.0
Retail_0092 , 5.99 , 8.67 , 0.0
Retail_0093 , 5.99 , 7.48 , 0.0
Retail_0094 , 6.53 , 5.1 , 0.0
Retail_0095 , 0.0 , 3.28 , 0.0
Retail_0096 , 0.0 , 5.12 , 0.0
Retail_0097 , 0.0 , 3.85 , 0.0
Retail_0098 , 0.0 , 3.76 , 0.0
Retail_0099 , 0.0 , 5.07 , 0.0
Retail_0100 , 7.14 , 7.62 , 0.0
Retail_0101 , 7.14 , 7.94 , 0.0
Retail_0102 , 7.14 , 8.1 , 0.0
Retail_0103 , 0.0 , 5.19 , 0.0
Retail_0104 , 0.0 , 3.69 , 0.0
Retail_0105 , 0.0 , 5.31 , 0.0
Retail_0106 , 0.0 , 3.91 , 0.0
Retail_0107 , 0.0 , 3.84 , 0.0
Retail_0108 , 0.0 , 4.79 , 0.0
Retail_0109 , 5.99 , 7.06 , 0.0
Retail_0110 , 5.99 , 7.75 , 0.0
Retail_0111 , 5.99 , 8.58 , 0.0
Retail_0112 , 4.88 , 5.79 , 0.0
Retail_0113 , 0.0 , 3.45 , 0.0
Retail_0114 , 6.08 , 5.13 , 0.0
Retail_0115 , 0.0 , 3.64 , 0.0
Retail_0116 , 4.7 , 3.52 , 0.0
Retail_0117 , 6.01 , 5.34 , 0.0
Retail_0118 , 7.02 , 7.8 , 0.0
Retail_0119 , 5.16 , 8.64 , 0.0
Retail_0120 , 7.02 , 7.47 , 0.0
Retail_0121 , 0.0 , 5.68 , 0.0
Retail_0122 , 0.0 , 3.47 , 0.0
Retail_0123 , 0.0 , 5.2 , 0.0
Retail_0124 , 0.0 , 3.9 , 0.0
Retail_0125 , 0.0 , 3.99 , 0.0
Retail_0126 , 0.0 , 4.92 , 0.0
Retail_0127 , 5.99 , 8.0 , 0.0
Retail_0128 , 5.99 , 8.27 , 0.0
Retail_0129 , 5.99 , 7.21 , 0.0
Retail_0130 , 4.47 , 4.93 , 0.0
Retail_0131 , 0.0 , 3.25 , 0.0
Retail_0132 , 4.67 , 5.23 , 0.0
Retail_0133 , 4.25 , 3.93 , 0.0
Retail_0134 , 0.0 , 3.53 , 0.0
Retail_0135 , 4.06 , 5.48 , 0.0
Retail_0136 , 5.99 , 7.83 , 0.0
Retail_0137 , 5.99 , 7.8 , 0.0
Retail_0138 , 5.99 , 7.98 , 0.0
Retail_0139 , 4.98 , 5.63 , 0.0
Retail_0140 , 0.0 , 3.42 , 0.0
Retail_0141 , 0.0 , 4.6 , 0.0
Retail_0142 , 0.0 , 4.25 , 0.0
Retail_0143 , 0.0 , 3.89 , 0.0
Retail_0144 , 0.0 , 4.81 , 0.0
Retail_0145 , 5.99 , 7.91 , 0.0
Retail_0146 , 5.99 , 8.72 , 0.0
Retail_0147 , 5.99 , 7.92 , 0.0
Retail_0148 , 5.13 , 5.62 , 0.0
Retail_0149 , 0.0 , 3.6 , 0.0
Retail_0150 , 0.0 , 4.74 , 0.0
Retail_0151 , 5.58 , 4.2 , 0.0
Retail_0152 , 8.31 , 1.17 , 9.47
Retail_0153 , 4.69 , 3.53 , 0.0
Retail_0154 , 5.99 , 4.98 , 0.0
Retail_0155 , 7.07 , 7.45 , 0.0
Retail_0156 , 5.83 , 7.67 , 0.0
Retail_0157 , 7.07 , 7.6 , 0.0
Retail_0158 , 6.09 , 5.83 , 0.0
Retail_0159 , 0.0 , 3.21 , 0.0
Retail_0160 , 0.0 , 4.64 , 0.0
Retail_0161 , 0.0 , 4.29 , 0.0
Retail_0162 , 0.0 , 3.93 , 0.0
Retail_0163 , 0.0 , 4.86 , 0.0
Retail_0164 , 7.03 , 7.78 , 0.0
Retail_0165 , 5.84 , 8.44 , 0.0
Retail_0166 , 7.03 , 7.59 , 0.0
Retail_0167 , 0.0 , 5.67 , 0.0
Retail_0168 , 0.0 , 3.54 , 0.0
Retail_0169 , 0.0 , 5.13 , 0.0
Retail_0170 , 0.0 , 3.92 , 0.0
Retail_0171 , 0.0 , 3.9 , 0.0
Retail_0172 , 0.0 , 5.24 , 0.0
Retail_0173 , 5.99 , 7.28 , 0.0
Retail_0174 , 5.99 , 7.77 , 0.0
Retail_0175 , 5.99 , 7.64 , 0.0
Retail_0176 , 5.35 , 5.32 , 0.0
Retail_0177 , 0.0 , 3.54 , 0.0
Retail_0178 , 6.2 , 5.14 , 0.0
Retail_0179 , 5.15 , 4.04 , 0.0
Retail_0180 , 7.75 , 2.0 , 9.74
Retail_0181 , 0.0 , 3.95 , 0.0
Retail_0182 , 5.43 , 4.91 , 0.0
Retail_0183 , 6.06 , 6.99 , 0.0
Retail_0184 , 4.75 , 8.89 , 0.0
Retail_0185 , 7.18 , 8.04 , 0.0
Retail_0186 , 7.07 , 5.81 , 0.0
Retail_0187 , 0.0 , 3.34 , 0.0
Retail_0188 , 0.0 , 5.16 , 0.0
Retail_0189 , 0.0 , 4.09 , 0.0
Retail_0190 , 0.0 , 3.7 , 0.0
Retail_0191 , 0.0 , 5.28 , 0.0
Retail_0192 , 7.07 , 7.95 , 0.0
Retail_0193 , 5.76 , 7.88 , 0.0
Retail_0194 , 7.07 , 8.15 , 0.0
Retail_0195 , 0.0 , 5.38 , 0.0
Retail_0196 , 0.0 , 3.7 , 0.0
Retail_0197 , 0.0 , 4.79 , 0.0
Retail_0198 , 0.0 , 3.64 , 0.0
Retail_0199 , 0.0 , 3.7 , 0.0
Retail_0200 , 0.0 , 5.21 , 0.0
Retail_0201 , 5.99 , 7.89 , 0.0
Retail_0202 , 5.99 , 8.52 , 0.0
Retail_0203 , 5.99 , 8.57 , 0.0
Retail_0204 , 0.0 , 4.93 , 0.0
Retail_0205 , 0.0 , 3.42 , 0.0
Retail_0206 , 0.0 , 4.91 , 0.0
Retail_0207 , 0.0 , 4.01 , 0.0
Retail_0208 , 0.0 , 4.11 , 0.0
Retail_0209 , 0.0 , 5.39 , 0.0
Retail_0210 , 5.99 , 7.65 , 0.0
Retail_0211 , 5.99 , 8.19 , 0.0
Retail_0212 , 5.99 , 7.85 , 0.0
Retail_0213 , 5.05 , 5.29 , 0.0
Retail_0214 , 0.0 , 3.39 , 0.0
Retail_0215 , 0.0 , 5.2 , 0.0
Retail_0216 , 0.0 , 3.67 , 0.0
Retail_0217 , 0.0 , 3.87 , 0.0
Retail_0218 , 6.37 , 5.1 , 0.0
Retail_0219 , 7.07 , 7.37 , 0.0
Retail_0220 , 5.82 , 8.55 , 0.0
Retail_0221 , 7.07 , 8.15 , 0.0
Retail_0222 , 0.0 , 5.08 , 0.0
Retail_0223 , 0.0 , 3.43 , 0.0
Retail_0224 , 0.0 , 4.73 , 0.0
